final_text,rating,label,aspect
"['layan', 'little', 'bit', 'juga', 'long', 'dan', 'saran', 'saja', 'ke', 'depan', 'tolong', 'paketny', 'nama', 'ya', 'jadi', 'tidak', 'bingung', 'mana', 'yang', 'chicken', 'mana', 'yang', 'beef', 'harus', 'buka', 'dulu', 'satu', 'dan', 'boxnya', 'distikerin', 'padahal', 'tadi', 'mau', 'kasih', 'ke', 'tetangga', 'tapi', 'sudah', 'tidak', 'enak', 'karena', 'sudah', 'buka']",4,positif,rasa
"['bumbu', 'nasi', 'goreng', 'belum', 'campur', 'rata']",1,negatif,rasa
"['packing', 'nya', 'sekali', 'rapi', 'rasa', 'juga', 'enak', 'geprekannya', 'sekali', 'lembut', 'cabe', 'nya', 'tidak', 'terlalu', 'lihat', 'tapi', 'asa', 'pedas', 'nikmatt']",5,positif,rasa
"['nasi', 'pecel', 'paling', 'enak', 'yang', 'pernah', 'saya', 'rasai', 'di', 'jogja']",5,positif,rasa
"['ayam', 'sudah', 'basi', 'tapi', 'tetap', 'djual']",1,negatif,kebersihan
"['rasa', 'kurang', 'mantap', 'isianya', 'tahu', 'hanya', 'asa', 'tepung']",3,negatif,rasa
"['lebih', 'baik', 'dari', 'yang', 'saya', 'pesan', 'belum', 'rasa', 'lebih', 'mantap', 'makin', 'sering', 'deh', 'pesan', 'di', 'sini']",5,positif,rasa
"['ayam', 'enak', 'tapi', 'jeruk', 'hangat', 'agak', 'bau', 'jeruk', 'basi', 'mohon', 'perhati', 'lagi', 'kualitas', 'minum']",4,positif,kebersihan
"['tolong', 'dong', 'tambah', 'lagi', 'yang', 'masa', 'nya', 'biar', 'kalau', 'antri', 'banyak', 'kita', 'tidak', 'tunggu', 'lama']",5,positif,porsi
"['tidak', 'ada', 'spesial', 'ukur', 'tidak', 'terlalu', 'besar', 'atau', 'kecil', 'lalu', 'kalau', 'bisa', 'kemas', 'soy', 'sauce', 'yang', 'rapi', 'supaya', 'tidak', 'luber', 'tumpah', 'tumpah', 'jadi', 'beranta']",3,negatif,porsi
"['enak', 'banget', 'ayam', 'besar', 'bumbu', 'enak', 'nagihhh', 'pokokkknyyaaaaaa']",5,positif,porsi
"['buah', 'baik', 'segar', 'rasa', 'mantap', 'suka']",5,positif,rasa
"['rujak', 'serut', 'segar', 'porsi', 'lumayan', 'banyak', 'tapi', 'bagi', 'aku', 'kurang', 'pedas', 'bagi', 'orang', 'lain', 'mungkin', 'sudah', 'pedas', 'sih']",5,positif,rasa
"['sambal', 'cumi', 'nya', 'agak', 'asin', 'kakak']",4,positif,rasa
"['sudah', 'notice', 'lama', 'karena', 'sering', 'jalan', 'lewat', 'gang', 'belah', 'mcd', 'ingin', 'coba', 'tapi', 'belum', 'sempat', 'terus', 'eh', 'tadi', 'lihat', 'cerita', 'woro', 'woronya', 'di', 'ig', 'akhir', 'putus', 'buat', 'pesan', 'pas', 'pesan', 'tadi', 'tidak', 'expect', 'apa', 'tapi', 'nyata', 'ayam', 'gepreknya', 'enak', 'banget', 'sambelnya', 'tuh', 'beda', 'begitu', 'dari', 'yang', 'lain', 'packaging', 'sama', 'alat', 'makan', 'juga', 'niatt', 'sekali', 'untuk', 'magelangannya', 'enak', 'sih', 'cuma', 'tidak', 'yang', 'spesial', 'sekali', 'turut', 'sukses', 'selaluuuu', 'moga', 'cita', 'rasa', 'tetap', 'jaga']",5,positif,rasa
"['rasa', 'terlalu', 'manis', 'kurang', 'gurih', 'sedikitt', 'tapi', 'overall', 'enakk']",4,positif,porsi
"['i', 'enjoyed', 'these', 'sangat', 'much', 'rasa', 'enak', 'sekali', 'dan', 'harga', 'jangkau']",5,positif,rasa
"['agak', 'kurang', 'asin']",4,positif,rasa
"['sudah', 'dinoted', 'level', 'tidak', 'pedas', 'kok', 'malah', 'pedas', 'sekali', 'anak', 'tidak', 'bisa', 'makan']",3,negatif,rasa
"['sayur', 'ada', 'yang', 'pahit', 'dan', 'kebab', 'daging', 'nugget', 'kalau', 'tidak', 'sosis', 'beda', 'sama', 'di', 'foto']",1,negatif,rasa
"['selalu', 'mantap']",5,positif,rasa
"['enakk', 'higienis', 'dan', 'porsi', 'pas']",5,positif,porsi
"['lucu', 'sekali', 'angsio', 'tahu', 'wkwk', 'ca', 'kangkung', 'asin', 'paling', 'udang', 'goreng', 'mentega', 'juga', 'rada', 'aneh', 'wkwk', 'besok', 'lagi', 'kalau', 'belum', 'bisa', 'masa', 'enggak', 'usah', 'buka', 'resto', 'kakak', 'ajar', 'masa', 'dulu', 'yang', 'benar']",2,negatif,rasa
"['selalu', 'suka', 'sop', 'buntut', 'di', 'sini', 'daging', 'lembut', 'dan', 'rasa', 'kuah', 'enak', 'masak', 'juga', 'bersih', 'jadi', 'tidak', 'gampang', 'basi']",5,positif,rasa
"['tolong', 'ya', 'kalau', 'ada', 'konsumen', 'bilang', 'extra', 'sambal', 'atau', 'kuah', 'itu', 'baca', 'masih', 'bisa', 'lihat', 'jelas', 'ada', 'tip', 'dari', 'konsumen', 'terus', 'masalah', 'kuah', 'makin', 'lama', 'kok', 'makin', 'sedikit', 'aku', 'kecewa', 'loh', 'sering', 'langgan', 'tapi', 'malah', 'makin', 'nurun', 'saja', 'rasa', 'sama', 'porsi', 'terkahir', 'aku', 'beli', 'sini', 'malas', 'langgan', 'lagi']",1,negatif,rasa
"['enak', 'dan', 'cepat', 'suka', 'deh', 'pesan', 'sini']",5,positif,rasa
"['kurang', 'tarik', 'rasa']",4,positif,porsi
"['rasa', 'ayam', 'seperti', 'goreng', 'kali', 'tidak', 'segar', 'huhu', 'masa', 'sih', 'karena', 'promoan']",3,negatif,rasa
"['ayam', 'cripy', 'sekali', 'ukur', 'juga', 'lumayan', 'besar', 'enak', 'dan', 'lembut', 'bersih', 'juga', 'saji', 'sambal', 'mantap', 'harga', 'jangkau']",5,positif,rasa
"['tepung', 'kurang', 'mateng']",2,negatif,porsi
"['enak', 'tapi', 'mahal', 'kalau', 'lewat', 'daring', 'padahal', 'tidak', 'semua', 'orang', 'bisa', 'makan', 'langsung', 'ke', 'warung', 'nya']",4,positif,rasa
"['toping', 'terlalu', 'sedikit']",2,negatif,porsi
"['porsi', 'mantap']",5,positif,rasa
"['joss', 'bed', 'ini', 'makan', 'yang', 'suka', 'pedas', 'wajib', 'coba']",5,positif,rasa
"['nasi', 'merah', 'jemek', 'sambal', 'matahnya', 'tidak', 'enak']",3,negatif,rasa
"['nasi', 'kuning', 'mantap']",5,positif,rasa
"['asin', 'kurang', 'segar']",1,negatif,rasa
"['nasi', 'goreng', 'kurang', 'sip', 'dikit', 'kalau', 'bakmi', 'goreng', 'sudah', 'enak', 'kok']",4,positif,porsi
"['mantap', 'jossss']",4,positif,rasa
"['jujurly', 'pertama', 'kali', 'makan', 'mcdonald', 'di', 'penasaran', 'sekali', 'sama', 'soda', 'gembira', 'dan', 'nyata', 'enak', 'untuk', 'paket', 'hemat', 'senang', 'sekali', 'minum', 'bisa', 'di', 'ganti', 'atau', 'pilih', 'begitu', 'sambelnya', 'kurang', 'hehe', 'buat', 'burger', 'sachet', 'kentang', 'enggak', 'bisa', 'buat', 'sambel', 'tapi', 'enak']",4,positif,porsi
"['ntapmantap', 'luar', 'biasa', 'enak', 'tetap', 'harus', 'di', 'tahan', 'rasa', 'dan', 'porsi', 'nya', 'ya', 'es', 'teller', 'inyonk', 'nakenak', 'coyyyyyyy']",5,positif,rasa
"['terima', 'kasih', 'atas', 'hidang', 'makan', 'dan', 'minum', 'yang', 'enak', 'dan', 'mantap', 'rasa']",5,positif,rasa
"['karena', 'rasa', 'nya', 'cocok', 'jadi', 'ingin', 'mmpir', 'ke', 'restonya', 'teh', 'nya', 'juga', 'enak', 'gratis', 'lagi']",5,positif,rasa
"['mantap', 'pol', 'binti', 'maknyissss']",5,positif,rasa
"['enak', 'porsi', 'mantap']",5,positif,porsi
"['enak', 'sekali', 'pokok']",5,positif,rasa
"['ira', 'promo', 'ppkm', 'nya', 'dapat', 'dua', 'macam', 'sushi', 'nyata', 'hanya', 'kasih', 'satu', 'macam', 'saja', 'ini', 'aku', 'yang', 'gagal', 'paham', 'atau', 'memang', 'kurang', 'ya']",3,negatif,porsi
"['enak', 'sekali', 'sosis', 'besar', 'dan', 'toppingnya', 'mantap']",5,positif,porsi
"['beef', 'nya', 'enak', 'pecah', 'banget', 'dakball', 'juga', 'mantap', 'sayur', 'juga', 'sangat', 'enakk', 'porsi', 'pas', 'kemas', 'bagus', 'dan', 'bersih', 'buah', 'baik', 'pokok']",5,positif,rasa
"['kentang', 'asin', 'timun', 'burgernya', 'asem', 'sekali', 'tambah', 'saos', 'mayo', 'dong', 'kalau', 'buat', 'anak', 'kecil', 'jadi', 'hambar', 'karena', 'tidak', 'ada', 'saosnya']",2,negatif,rasa
"['kurang', 'asa', 'gurih', 'sambel', 'nya']",4,positif,porsi
"['enak', 'tapi', 'porsi', 'sangat', 'sedikit', 'wkwk']",5,positif,porsi
"['sapo', 'tahu', 'banyak', 'laos', 'jadi', 'rasa', 'laos', 'asa', 'sekali']",3,negatif,rasa
"['sambel', 'matah', 'nya', 'enak', 'pedas', 'nampol']",5,positif,rasa
"['pahit', 'aneh', 'paitnya', 'seperti', 'minum', 'obat']",3,negatif,rasa
"['sambelnya', 'tidak', 'dikasihhh', 'tidak', 'enak', 'sekali', 'jdnyaaaa']",3,negatif,rasa
"['enak', 'mantap']",5,positif,rasa
"['kriuk', 'sekali', 'dan', 'banyak', 'banget', 'tidak', 'nyangkaaaaaa', 'tadi', 'beli', 'dua', 'buat', 'sendiri', 'nyata', 'lebih', 'sekali', 'ahahahahaha', 'cocok', 'buat', 'sharinggg']",5,positif,porsi
"['mantap', 'memang', 'belum', 'ganti']",5,positif,rasa
"['kecewa', 'berat', 'saya', 'pesan', 'ayam', 'rica', 'rica', 'tapi', 'yang', 'datang', 'bukan', 'ayam', 'rica', 'rica', 'tapi', 'nugget', 'rica', 'rica', 'mana', 'isi', 'nugget', 'nya', 'sedikit', 'sama', 'bumbu', 'sumpah', 'kecewa', 'aku', 'tidak', 'beli', 'lagi', 'aku', 'di', 'mcd', 'ini', 'sumpah', 'kecewa']",1,negatif,rasa
"['ayam', 'kurang', 'matang', 'masih', 'merah']",4,positif,porsi
"['rasa', 'tidak', 'sesuai', 'harga', 'pelit', 'porsi']",5,positif,porsi
"['sumpah', 'ayam', 'sudah', 'lama', 'tidak', 'segar', 'sudah', 'ada', 'bau', 'bau', 'dan', 'lendir', 'kunyah', 'pun', 'ada', 'rasa', 'mangir', 'rada', 'mau', 'basi', 'tolong', 'yang', 'benar', 'lah', 'ini', 'kalau', 'jual', 'makan']",1,negatif,kebersihan
"['enak', 'sekali', 'yang', 'matchanya']",5,positif,rasa
"['rasa', 'enak', 'pedis', 'pas', 'yang', 'paling', 'nikmat', 'itu', 'bakso', 'mercon']",5,positif,rasa
"['jangan', 'gosong', 'pahit']",4,positif,rasa
"['langgan', 'dari', 'duluuuu', 'bersih', 'enak', 'tapi', 'minus', 'selalu', 'kurang', 'pedas', 'hihihi']",5,positif,kebersihan
"['enak', 'mungkin', 'daging', 'bisa', 'sedikit', 'lebih', 'banyak']",4,positif,rasa
"['enak', 'tapi', 'kyke', 'besar', 'ayam', 'tidak', 'seperti', 'biasa', 'ya']",4,positif,porsi
"['trubus', 'saji', 'makan', 'selera', 'tinggi', 'pas', 'rasa', 'enak', 'sejak', 'saya', 'remaja', 'tahun', 'aku', 'paling', 'suka', 'makan', 'dan', 'jajan', 'dari', 'trubus', 'memang', 'enak', 'kalau', 'dulu', 'masih', 'ada', 'kue', 'basah', 'kecil', 'yang', 'banyak', 'sekali', 'dengan', 'bagai', 'macam', 'bentuk', 'sekarang', 'aku', 'kok', 'tidak', 'lihat', 'ya']",5,positif,porsi
"['mohon', 'maaf', 'belum', 'bumbu', 'lotek', 'sangat', 'sedikit', 'jadi', 'lotek', 'kering', 'sekali', 'baru', 'ini', 'nemu', 'lotek', 'seperti', 'begini', 'saran', 'bumbu', 'lotek', 'ditambahin', 'lagi', 'biar', 'tidak', 'kering', 'sekali', 'soal', 'ini', 'benar', 'kering']",3,negatif,rasa
"['apa', 'iya', 'dengan', 'harga', 'yang', 'sama', 'rata', 'beda', 'potong', 'porsi', 'lauk', 'biasa', 'kami', 'beli', 'selalu', 'dapat', 'bagi', 'dada', 'paha', 'atas', 'kali', 'ini', 'dapat', 'paha', 'bawah', 'yang', 'kecil', 'harus', 'kalau', 'memang', 'mau', 'jual', 'paha', 'bawah', 'beda', 'menu', 'dan', 'harga', 'agar', 'tidak', 'olah', 'tipu', 'apakah', 'begini', 'cara', 'jual', 'islami', 'tampak', 'seperti', 'tipu', 'publik', 'wajah', 'islami']",1,negatif,porsi
"['yang', 'oreo', 'enak', 'sih']",4,positif,rasa
"['apa', 'hanya', 'aku', 'yang', 'rasai', 'rasa', 'segar', 'dan', 'kwalitasnya', 'turun', 'banding', 'dulu', 'ya', 'hehee', 'porsi', 'lebih', 'sedikit', 'lebih', 'encer', 'dan', 'rasa', 'enak', 'dulu', 'banget', 'kagettttt', 'pol', 'padahal', 'sekarang', 'jadi', 'menu', 'andal']",3,negatif,porsi
"['mungkin', 'cumi', 'nya', 'bisa', 'lebih', 'banyak', 'daripada', 'tepung', 'nya', 'hehe']",3,negatif,porsi
"['enak', 'sekali', 'makan', 'ingin', 'tambah', 'terus']",5,positif,rasa
"['trimksih', 'enak', 'rasa', 'mantulll']",5,positif,rasa
"['rasa', 'enak', 'tapi', 'tiap', 'beli', 'bumbu', 'nya', 'kurang', 'terus']",5,positif,porsi
"['porsi', 'rice', 'boxnya', 'sedikit', 'cocok', 'buat', 'kids', 'meal']",4,positif,porsi
"['porsiny', 'kurang']",4,positif,porsi
"['punya', 'suka', 'kopi', 'susu', 'di', 'town', 'karena', 'tidak', 'begitu', 'suka', 'kopi', 'sabar', 'jeeva', 'rasa', 'creamy', 'dan', 'boleh', 'minta', 'kopi', 'dikit', 'saja', 'tidak', 'pernah', 'coba', 'yang', 'lain', 'telah', 'cocok', 'sama', 'sebelas', 'kopi']",5,positif,rasa
"['lv', 'cabe', 'saja', 'tidak', 'pedas']",2,negatif,rasa
"['minum', 'tidak', 'serta', 'sedot', 'aku', 'pesan', 'saus', 'banyak', 'tapi', 'hanya', 'kasih']",3,negatif,porsi
"['porsi', 'nasi', 'kurang', 'dan', 'nasi', 'masih', 'keras']",3,negatif,porsi
"['ayam', 'asin']",4,positif,rasa
"['biasa', 'oke', 'cuma', 'kali', 'ini', 'packingnya', 'tidak', 'rapi', 'gulung', 'kebab', 'belepotan', 'sobek', 'roti', 'order', 'tidak', 'pedas', 'jadi', 'pedas', 'semua', 'hasil', 'tidak', 'bisa', 'makan', 'sama', 'anak', 'order', 'dtng', 'langsung', 'protes', 'cuma', 'bilang', 'ya', 'maaf', 'sudah', 'gitu', 'doang', 'salam', 'ini', 'kasih', 'bintang', 'sekarang', 'tidak', 'deh', 'koki', 'juga', 'beda', 'seperti', 'biasa', 'yang', 'ini', 'tidak', 'niat', 'jual', 'kali', 'jorok']",2,negatif,rasa
"['dimsum', 'enak', 'sekali', 'sayang', 'porsi', 'pcs']",4,positif,porsi
"['satu', 'ayam', 'bau', 'sudah', 'aneh', 'tolong', 'perhati', 'lagi', 'kualitas']",3,negatif,kebersihan
"['order', 'kurang', 'porsi', 'order', 'tapi', 'hanya', 'ada', 'bubgkus', 'lain', 'kali', 'lebih', 'teliti', 'lagi', 'ya', 'konsumen', 'rasa', 'rugi']",3,negatif,porsi
"['bumbu', 'gepreknya', 'kurang', 'asa', 'ayam', 'nya', 'juga', 'masakny', 'kurang', 'mateng', 'masih', 'ada', 'bagi', 'yang', 'kurang', 'matang']",2,negatif,porsi
"['tahu', 'bakso', 'a', 'kurang', 'asin', 'dikit']",5,positif,rasa
"['sup', 'kurang', 'sayur', 'daging', 'oke']",4,positif,porsi
"['enak', 'sekali', 'donat', 'nya', 'empuk']",5,positif,rasa
"['terima', 'kasih', 'bawor', 'makan', 'dari', 'rasa', 'enak', 'bersih', 'dan', 'cepat', 'saji', 'sukses', 'selalu', 'bawor']",5,positif,rasa
"['porsi', 'dikit', 'tidak', 'ada', 'sendok', 'rasa', 'tidak', 'begitu', 'enak', 'padahal', 'mahal']",1,negatif,porsi
"['pesan', 'saya', 'beda', 'dengan', 'yang', 'makan', 'antar', 'kemudian', 'bukan', 'hanya', 'porsi', 'nasi', 'yang', 'sedikit', 'ayam', 'kecil', 'sekali', 'serius']",2,negatif,porsi
"['selalu', 'enak', 'dan', 'mantap']",5,positif,rasa
"['pedas', 'sekali', 'lebih', 'pedas', 'dari', 'belum', 'pernah', 'aku', 'pesan', 'aroma', 'juga', 'kurang', 'segar']",2,negatif,porsi
"['kecil', 'sekali', 'porsi']",5,positif,porsi
"['mantap', 'porsi', 'besaaar', 'puaaasss']",5,positif,porsi
"['langgan', 'murah', 'riah', 'dan', 'enak', 'seeing', 'beli', 'ayam', 'ungkep', 'buat', 'stok', 'di', 'rumah']",5,positif,rasa
"['enak', 'porsi', 'cukup', 'kenyang', 'buat', 'aku']",4,positif,porsi
"['minum', 'kurang', 'kentel', 'hanya', 'rasa', 'manis', 'gula', 'saja']",3,negatif,rasa
"['kurang', 'kering', 'goreng', 'turut', 'sih']",4,positif,porsi
"['keju', 'nya', 'dikit', 'apa', 'memang', 'dikit', 'ya', 'porsi', 'nya', 'kalau', 'mau', 'banyak', 'tambah', 'topping', 'lagi', 'kali', 'ya']",3,negatif,porsi
"['rasa', 'mantap', 'harga', 'pas']",5,positif,rasa
"['mantap', 'enak', 'porsi', 'banyak']",5,positif,rasa
"['bakso', 'nya', 'enak', 'porsi', 'pas']",5,positif,porsi
"['tidak', 'pedas', 'padahal', 'sudah', 'pesan', 'sangat', 'pedas', 'sekali']",2,negatif,rasa
"['bubur', 'enak', 'yang', 'nganter', 'baik']",5,positif,rasa
"['anak', 'aku', 'suka', 'sekali', 'bentuk', 'lucu', 'kemas', 'bagus', 'dan', 'bersih', 'cookiesnya', 'juga', 'enak', 'sekali']",5,positif,rasa
"['beli', 'karena', 'penasaran', 'rasa', 'enak', 'daun', 'singkong', 'aku', 'suka', 'tapi', 'porsi', 'lumayan', 'sedikit', 'buat', 'daging', 'ribu', 'tanpa', 'nasi']",4,positif,porsi
"['sering', 'pesan', 'di', 'sini', 'di', 'mintain', 'extra', 'es', 'saja', 'tidak', 'di', 'kasih', 'es', 'rasa', 'hambar', 'tidak', 'enak', 'sudah', 'sering', 'di', 'kasih', 'note', 'tetap', 'tidak', 'di', 'gubris', 'niat', 'jual', 'tidak', 'kalau', 'ada', 'masuk', 'di', 'baik', 'buka', 'diam', 'saja']",1,negatif,rasa
"['ayam', 'itu', 'keras', 'sekali', 'habis', 'di', 'goreng', 'ulang', 'tidak', 'enak', 'sekali']",1,negatif,rasa
"['nasi', 'otak', 'enak', 'untuk', 'yang', 'nasi', 'iso', 'belum', 'coba', 'ya', 'walau', 'akan', 'enak', 'buat', 'saur', 'besok', 'recommend', 'sekali', 'buat', 'yang', 'otak']",5,positif,rasa
"['kue', 'nya', 'enak']",5,positif,rasa
"['nasi', 'seperti', 'basiii', 'dingin', 'lengket', 'banyak', 'air']",1,negatif,porsi
"['enak', 'porsi', 'banyak']",5,positif,porsi
"['rasa', 'teh', 'kurang']",3,negatif,porsi
"['kecewaaa', 'banyak', 'yang', 'bilang', 'kalau', 'ini', 'itu', 'enak', 'nyata', 'hanya', 'ayam', 'saja', 'yang', 'enak', 'buat', 'nasi', 'kurang', 'nasi', 'seperti', 'nasi', 'kemarin', 'yang', 'diangetin', 'lagi', 'terus', 'kertas', 'buat', 'bungkus', 'nasi', 'juga', 'bau', 'tidak', 'enak', 'mungkin', 'bisa', 'tingkat', 'lagi', 'untuk', 'selalu', 'cek', 'kualitas', 'produkny']",1,negatif,rasa
"['untuk', 'mie', 'kulit', 'tolong', 'fasilitas', 'kami', 'yang', 'beli', 'kurang', 'beli', 'banyak', 'kakak', 'bikin', 'menu', 'mie', 'kulit', 'versi', 'jumbo', 'nya', 'kakak']",5,positif,porsi
"['makan', 'sejak', 'tahun', 'lalu', 'rasa', 'tidak', 'ubah', 'cintaaaaakk']",5,positif,rasa
"['emas', 'cepat', 'rasa']",5,positif,rasa
"['masakan', 'enak', 'apa', 'lagi', 'pas', 'dapat', 'promo', 'jadi', 'dapat', 'harga', 'murah', 'hanya', 'sayang', 'pas', 'jam', 'promo', 'resto', 'sering', 'di', 'tutup', 'dada', 'pintar', 'pokok', 'syuka', 'sama', 'masakan', 'dan', 'porsi', 'mantuuull', 'tidak', 'promo', 'tetap', 'beli']",5,positif,rasa
"['minta', 'tidak', 'pedas', 'malah', 'kasih', 'pedas', 'tidak', 'pakai', 'ketupat', 'malah', 'kasih', 'ketupat', 'orang', 'iso', 'ambyarrr', 'ibu']",3,negatif,rasa
"['enak', 'sekali', 'pokok', 'mantap', 'mantap', 'markotop', 'rasa', 'rekomended', 'porsi', 'banyak', 'bersih', 'kemas', 'juga', 'oke', 'kualitas', 'sip', 'pokok', 'bikin', 'nagih', 'dan', 'tidak', 'serah', 'buat', 'order', 'sini', 'terimakasih', 'bapak', 'gojek']",5,positif,kebersihan
"['sumpah', 'nasi', 'goreng', 'ikan', 'asin', 'nya', 'juaraaaaaaaaaaaaaa']",5,positif,rasa
"['rasa', 'roti', 'sudah', 'enak', 'sekali', 'ya', 'tapi', 'karena', 'ini', 'toppingnya', 'manis', 'dan', 'roti', 'juga', 'manis', 'jadi', 'terlalu', 'lebih', 'sedikit', 'well', 'lanjut', 'waktu', 'i', 'akan', 'order', 'buah', 'savory', 'satu']",5,positif,rasa
"['rasa', 'enak', 'sih', 'tapi', 'tidak', 'sesuai', 'pesan', 'terus', 'cimolnya', 'banyak', 'yang', 'masih', 'keras']",2,negatif,porsi
"['lemon', 'tea', 'tidak', 'enak', 'dulu']",1,negatif,rasa
"['cumi', 'nya', 'enak', 'tapi', 'sedikit', 'kurang', 'asin', 'sama', 'nasi', 'nya', 'dingin', 'kalau', 'bisa', 'besok', 'lagi', 'yang', 'anget', 'ya', 'biar', 'lebih', 'enak']",5,positif,rasa
"['ayam', 'kurang', 'besar']",5,positif,porsi
"['rasa', 'dari', 'dulu', 'tidak', 'pernah', 'ubah', 'selalu', 'enak', 'pertahanin']",5,positif,rasa
"['tolong', 'jangan', 'lupa', 'porsi', 'nasi', 'putih', 'yang', 'sen']",2,negatif,porsi
"['enak', 'apalagi', 'yang', 'pandan', 'late']",5,positif,rasa
"['bumbu', 'nasi', 'goreng', 'enak', 'hanya', 'sayang', 'nasi', 'agak', 'mletis', 'kurang', 'tanek', 'sidikit', 'moga', 'untuk', 'besok', 'nasi', 'tidak', 'mletis', 'lagi', 'ya']",5,positif,rasa
"['sudah', 'beli', 'ke', 'sekian', 'kali', 'enak', 'sekali', 'alhamdulilah']",5,positif,rasa
"['enak', 'cuma', 'kurang', 'bosan', 'sih']",5,positif,rasa
"['rasa', 'enak', 'mantap', 'pojok']",5,positif,rasa
"['its', 'bagus', 'tapi', 'pesan', 'ada', 'yang', 'kurang', 'kecewa']",4,positif,porsi
"['kurang', 'saos', 'keju']",1,negatif,porsi
"['porsi', 'pas', 'rasa', 'lezat']",5,positif,rasa
"['nasi', 'seperti', 'ada', 'bau', 'gaenak', 'ya', 'begitu', 'seperti', 'tidak', 'segar', 'terus', 'cabe', 'cuma', 'seperti', 'benar', 'rasa', 'cabe', 'aja', 'tidak', 'ada', 'gurih', 'asin', 'gitunya']",2,negatif,kebersihan
"['aku', 'minta', 'extra', 'melon', 'tapi', 'nyata', 'tambah', 'melon', 'busuk', 'dan', 'juga', 'saladnya', 'sudah', 'tidak', 'dingin', 'jadi', 'di', 'makan', 'kurang', 'segar', 'apalagi', 'jika', 'cuaca', 'seperti', 'ini']",2,negatif,porsi
"['mantap', 'pokok']",5,positif,rasa
"['di', 'menu', 'a', 'kita', 'pilih', 'paket', 'sudah', 'ada', 'teh', 'nya', 'tapi', 'kata', 'kakak', 'gojek', 'nya', 'pas', 'tanya', 'di', 'kasir', 'kalau', 'pakai', 'teh', 'tambah', 'harga', 'kan', 'aku', 'kecewa', 'padahal', 'sudah', 'harap', 'begitu', 'dapat', 'minum', 'sudah', 'begitu', 'harga', 'di', 'aplikasi', 'sama', 'di', 'struk', 'nya', 'beda', 'jadi', 'harus', 'nambahkan', 'aku', 'sudah', 'jadi', 'seperti', 'begini', 'kali', 'tolong', 'dong', 'di', 'baik', 'memang', 'ini', 'bukan', 'urus', 'pihak', 'gojek', 'tapi', 'banyak', 'yang', 'pakai', 'gofood', 'itu', 'anak', 'kosan', 'yang', 'kadang', 'uang', 'pas', 'an', 'mohon', 'ya', 'segera', 'di', 'baik', 'terima', 'kasih']",3,negatif,porsi
"['kebab', 'masih', 'enak', 'cuma', 'ada', 'yang', 'gosong', 'untuk', 'baso', 'aci', 'sangat', 'kecewa', 'sudah', 'kali', 'dua', 'pesan', 'baso', 'aci', 'rasa', 'kurang', 'sekali', 'aci', 'belum', 'matang', 'pokok', 'sampai', 'sini', 'harus', 'masa', 'ulang', 'bumbu', 'kurang', 'kuat', 'hanya', 'seperti', 'bumbu', 'mi', 'instan', 'cuanki', 'alootttt', 'sukro', 'dan', 'beberapa', 'printilan', 'alot', 'dan', 'kerasss', 'moga', 'ke', 'depan', 'bisa', 'baik']",2,negatif,rasa
"['kurang', 'gurih', 'hanya', 'dapat', 'pedesnya']",3,negatif,rasa
"['aku', 'pesan', 'nasi', 'tapi', 'tidak', 'dibawain', 'huhu', 'sen', 'kurang']",4,positif,porsi
"['enak', 'manis', 'asemnya', 'campur', 'jadi', 'satu', 'juada', 'deh']",5,positif,rasa
"['alhamdulilah', 'pesan', 'yang', 'datang', 'sesuai', 'gudeg', 'porsi', 'telur', 'oseng', 'mercon', 'oseng', 'mercon', 'nyata', 'ribu', 'hanya', 'sedikit', 'ya', 'tapi', 'oke', 'yang', 'penting', 'rasa', 'tidak', 'kecewa', 'untuk', 'gudeg', 'maupun', 'oseng', 'mercon', 'gudeg', 'rasa', 'tengah', 'antara', 'manis', 'dan', 'gurih']",5,positif,rasa
"['ayam', 'masih', 'darah', 'dan', 'bau', 'amis', 'sambal', 'enak', 'lalap', 'segar']",4,positif,rasa
"['porsi', 'jumbo', 'nasi', 'benar', 'banyak', 'timun', 'tidak', 'basi', 'masakan', 'enak', 'suka']",5,positif,kebersihan
"['gado', 'nya', 'kurang', 'sayur', 'bumbu', 'juga', 'kurang', 'nikmat', 'tidak', 'wangi', 'kurang', 'kasih', 'jeruk', 'limo', 'sedikit', 'terlalu', 'manis', 'tapi', 'buat', 'makan', 'siang', 'pas', 'laper', 'nya', 'mantap', 'kok']",3,negatif,porsi
"['nasi', 'padang', 'tidak', 'kasih', 'sambal', 'ijo', 'tidak', 'ada', 'bumbu', 'rendang', 'kuah', 'dikit', 'nasi', 'jadi', 'tidak', 'enak', 'kering', 'kalau', 'lengkap', 'ada', 'yang', 'habis', 'itu', 'tolong', 'sampai', 'ke', 'konsumen', 'biar', 'konsumen', 'tidak', 'kecewa']",2,negatif,rasa
"['enak', 'rasa', 'praktis', 'beli']",5,positif,rasa
"['enak', 'sekali', 'sampai', 'mau', 'menang']",5,positif,rasa
"['lebih', 'banyak', 'daging', 'nya', 'banding', 'kulit', 'dan', 'kulit', 'kurang', 'segar']",3,negatif,porsi
"['porsi', 'besar', 'tapi', 'ayam']",5,positif,porsi
"['kurang', 'bersih', 'minyak']",4,positif,porsi
"['enak', 'banyak', 'cuma', 'saran', 'saucenya', 'jangan', 'langsung', 'di', 'campur']",5,positif,rasa
"['kikil', 'jempol', 'porsi', 'besar', 'rasa', 'eeeenaaaak', 'harga', 'pas']",5,positif,rasa
